review_id,year,trip_type,aspect,sentiment,score,evidence,rating
547978228,2017,friends,sacred_atmosphere,positive,0.8,beautiful silver carvings all over the temple,5
547978228,2017,friends,cultural_sensitivity,neutral,0.5,Photography is not permitted in the temple,5
547978228,2017,friends,facility,positive,0.7,neatly maintained. lot of restoration work is on,5
542152676,2017,couples,ritual_experience,positive,0.8,evening worship of god shiva,5
462592140,2017,friends,spiritual_authenticity,positive,0.9,we belive and very much trust,5
462592140,2017,friends,sacred_atmosphere,positive,0.85,god bless ua always,5
317053896,2015,solo,access_fairness,negative,0.3,Non Hindus are not allowed and had to pay 1000 NPR,3
317053896,2015,solo,ritual_experience,positive,0.6,the cremation part was something to see,3
984953550,2024,solo,sacred_atmosphere,positive,0.8,made it feel all the more sacred like a pilgrimage,4
984953550,2024,solo,crowd_management,neutral,0.5,many tourists about,4
605470340,2018,couples,sacred_atmosphere,positive,0.9,"Super touching, beautiful!",5
605470340,2018,couples,cultural_sensitivity,neutral,0.5,Pay attention to the clothes you wear,5
605470340,2018,couples,environment,negative,0.3,it started rain very bad,5
829882741,2022,friends,sacred_atmosphere,positive,0.85,highly recommend for all,5
249677415,2015,unknown,access_fairness,negative,0.3,I genuinely could not afford to pay the admission fee,2
249677415,2015,unknown,facility,neutral,0.5,A man that worked at the ticket office followed me out and told me to come either very very early (6am) or late at night to get in for free,2
1055053598,2026,couples,ritual_experience,positive,0.85,"The Aarati ceremony was amazing though, really powerful",4
1055053598,2026,couples,facility,negative,0.3,pressed us into paying him an absurd amount for his 'tour',4
1055053598,2026,couples,cultural_sensitivity,positive,0.7,we felt very welcomed by others around us,4
133364905,2012,friends,facility,neutral,0.5,you choose if you want them to take you around,4
133364905,2012,friends,access_fairness,negative,0.3,do not want to pay the entrance fee,4
133364905,2012,friends,cultural_sensitivity,neutral,0.5,building where only hindus can get in,4
125335828,2012,unknown,cultural_sensitivity,positive,0.7,culturally it is interesting to see the puja and ceremony,4
577198216,2018,couples,ritual_experience,positive,0.8,Aarti...is worth watching,4
577198216,2018,couples,access_fairness,neutral,0.5,gate of the temple opens up only at specific time,4
392449221,2016,solo,access_fairness,negative,0.3,quite a high price i thought for entry,4
392449221,2016,solo,cultural_sensitivity,negative,0.4,none Hindu's are restricted to were they can go,4
392449221,2016,solo,sacred_atmosphere,neutral,0.6,overall worth a visit,4
573506692,2018,solo,spiritual_authenticity,positive,0.85,feel the spirituality and history in this place,5
378854688,2016,unknown,ritual_experience,positive,0.8,cremated here with religious honor,5
378854688,2016,unknown,spiritual_authenticity,positive,0.85,get in touch with religious mind,5
378854688,2016,unknown,cultural_sensitivity,positive,0.7,pay their last homage with due profound love,5
374902801,2016,family,spiritual_authenticity,positive,0.8,"religious place, funeral, belief",4
720283291,2019,unknown,service,positive,0.9,"Gyan did a wonderful job as a nice, patient and caring tour guide",5
720283291,2019,unknown,facility,positive,0.85,wonderful guidance of Gyan Bahadur Muhkiya,5
720283291,2019,unknown,ritual_experience,positive,0.8,watched the sacred ceremony with flowers and tears,5
720283291,2019,unknown,spiritual_authenticity,positive,0.85,were simply amazed,5
607942586,2018,family,sacred_atmosphere,positive,0.8,Visit was purely for religious purpose,4
607942586,2018,family,ritual_experience,positive,0.85,Evening Arti one must see,4
607942586,2018,family,facility,positive,0.7,good handicraft shop,4
607942586,2018,family,environment,neutral,0.5,Part of Temple was damaged in earthquake,4
566805481,2018,friends,cultural_sensitivity,negative,0.3,tourists aren't allowed in most of the temples (discrimination),4
566805481,2018,friends,facility,negative,0.4,over zealous guards will try to force you to pay 1000 rupees,4
566805481,2018,friends,environment,positive,0.8,so much jungle & so many monkeys,4
566805481,2018,friends,sacred_atmosphere,positive,0.7,opens a psychic channel,4
951165320,2024,couples,environment,negative,0.2,rubbish and dirt everywhere,3
951165320,2024,couples,ritual_experience,positive,0.7,emotionally moving to be able to witness the cremation,3
483868045,2017,solo,spiritual_authenticity,positive,0.8,shiva god called god of god,5
403918651,2016,solo,ritual_experience,positive,0.7,"to see river rituals, burning",5
403918651,2016,solo,sacred_atmosphere,positive,0.8,very nice and long walking among many attractions,5
382868824,2016,couples,ritual_experience,negative,0.3,not prepared for the cremations happening everywhere,4
382868824,2016,couples,facility,neutral,0.5,"guide nominated himself to us, he was at first annoying but then it was good",4
382868824,2016,couples,sacred_atmosphere,positive,0.7,such a memorable place to see and it's a must see,4
382868824,2016,couples,spiritual_authenticity,negative,0.4,not a place for children who are not prepared for what is happening,4
485920904,2017,family,spiritual_authenticity,positive,0.9,most preferred reason to visit,5
485920904,2017,family,sacred_atmosphere,positive,0.85,must visit place,5
1036234384,2025,friends,access_fairness,neutral,0.5,1000 rupee admission for tourists,5
1036234384,2025,friends,cultural_sensitivity,neutral,0.5,only open to Hindus,5
1036234384,2025,friends,environment,negative,0.3,not much shade,5
933891698,2024,couples,ritual_experience,positive,0.8,visually very exciting,5
933891698,2024,couples,cultural_sensitivity,negative,0.3,not allowing non-Hindus,5
933891698,2024,couples,sacred_atmosphere,positive,0.7,it is quieter,5
933891698,2024,couples,spiritual_authenticity,positive,0.8,funerals were more heartfelt,5
450311159,2017,couples,ritual_experience,positive,0.7,Watching the rites,4
450311159,2017,couples,spiritual_authenticity,positive,0.8,a very different culture,4
450311159,2017,couples,facility,positive,0.7,Our guide explained,4
450311159,2017,couples,sacred_atmosphere,neutral,0.5,gave an eerie feeling,4
353736651,2016,friends,facility,positive,0.7,highly recommend paying for a guide,5
645300204,2019,friends,cultural_sensitivity,neutral,0.5,Chinese people not like visit the temple much,4
645300204,2019,friends,spiritual_authenticity,positive,0.6,Good place to know more on local people,4
237413621,2014,couples,access_fairness,neutral,0.5,Only Hindus can go inside the temple,4
237413621,2014,couples,sacred_atmosphere,negative,0.3,it wasnt a pleasant site for me,4
237413621,2014,couples,spiritual_authenticity,positive,0.7,If you a Shiva devotee its definitely worth a visit,4
163346037,2013,friends,sacred_atmosphere,positive,0.8,Amazing photographic opportunities the seemingly infinite 15 votive shrines,5
163346037,2013,friends,cultural_sensitivity,negative,0.3,tourists getting to close to the cremations they should show more respect,5
325481378,2015,couples,sacred_atmosphere,positive,0.7,great historic & religious value,3
325481378,2015,couples,crowd_management,negative,0.3,It was crowded,3
317780308,2015,friends,crowd_management,neutral,0.5,if you visit very early in the morning or around noon the crowd is less,4
317780308,2015,friends,cultural_sensitivity,neutral,0.5,Photography is not allowed inside the main temple,4
623654219,2018,unknown,ritual_experience,positive,0.8,thousands of devotees during the month of Shivaratri festivals,4
449418805,2017,friends,facility,positive,0.7,worth a few extra bucks,5
449418805,2017,friends,ritual_experience,neutral,0.5,bodies were being burned while we were there,5
260287178,2015,unknown,ritual_experience,positive,0.8,superb rich cultural experience,3
260287178,2015,unknown,cultural_sensitivity,negative,0.3,Hindus are not allowed to go inside the temple,3
260287178,2015,unknown,facility,neutral,0.5,people coming to ask you if you need a guide,3
484463611,2017,friends,cultural_sensitivity,neutral,0.5,main temple is restricted to Hindus only,4
484463611,2017,friends,access_fairness,neutral,0.5,entrance fee is 1000 Rs,4
484463611,2017,friends,sacred_atmosphere,positive,0.8,amazed by the beauty of the site,4
484463611,2017,friends,spiritual_authenticity,positive,0.7,learn about Hindu customs and funeral rituals,4
538705903,2017,couples,ritual_experience,positive,0.8,do Shiva 's Puja in pashupatinath,5
538705903,2017,couples,spiritual_authenticity,positive,0.85,big opportunity for us,5
137326746,2012,solo,cultural_sensitivity,positive,0.8,No photography allowed,4
137326746,2012,solo,sacred_atmosphere,positive,0.7,Holy place,4
137326746,2012,solo,crowd_management,negative,0.3,very crowded,4
240493784,2014,family,ritual_experience,positive,0.8,the process is fascinating,4
240493784,2014,family,sacred_atmosphere,positive,0.7,you are not made to feel voyeuristic,4
884208089,2023,couples,environment,positive,0.7,nice place to visit,4
884208089,2023,couples,sacred_atmosphere,positive,0.8,shines Nepal culture and harmony among people,4
884208089,2023,couples,crowd_management,negative,0.3,busiest place with Mass Gathering,4
226620937,2014,family,facility,negative,0.3,there was no cleanliness,4
226620937,2014,family,ritual_experience,positive,0.8,the aarti experience was great,4
226620937,2014,family,sacred_atmosphere,positive,0.7,the place is marvellously built,4
356415771,2016,friends,spiritual_authenticity,positive,0.8,amazing insight into the Hindu culture,5
356415771,2016,friends,environment,negative,0.3,scabby monkeys that are everywhere,5
559520021,2018,business,sacred_atmosphere,positive,0.8,Visit to Kathmandu is not complete without visit to this place,5
559520021,2018,business,crowd_management,positive,0.7,gathering will be comparatively less,5
200288737,2014,solo,sacred_atmosphere,positive,0.9,extremely holy and spiritual experience,5
200288737,2014,solo,spiritual_authenticity,positive,0.85,divine and holy Pashupatinath Temple,5
946690611,2024,friends,sacred_atmosphere,positive,0.8,Beautiful temple in nepal,5
598094206,2018,friends,environment,negative,0.3,quite hot then,4
598094206,2018,friends,cultural_sensitivity,positive,0.7,advisable to visit either early in the morning or in the evening,4
551800966,2018,business,ritual_experience,positive,0.8,Arti at Bhagmati which itself is quite a sight,5
551800966,2018,business,crowd_management,negative,0.3,escape from heavy rush,5
551800966,2018,business,cultural_sensitivity,neutral,0.5,No prasad to be offered at temple,5
257552768,2015,solo,service,positive,0.9,We had an excellent guide,5
257552768,2015,solo,sacred_atmosphere,positive,0.85,the solemn cremation sites,5
257552768,2015,solo,spiritual_authenticity,positive,0.8,a very memorable experience,5
172466706,2013,friends,spiritual_authenticity,positive,0.7,interesting to learn about Hindu religion,5
172466706,2013,friends,environment,negative,0.4,area is bit not so clean,5
183894742,2013,friends,sacred_atmosphere,positive,0.85,walking around this beautiful site,5
183894742,2013,friends,ritual_experience,positive,0.7,see a cremation in progress,5
183894742,2013,friends,facility,positive,0.7,getting a guide to take you around,5
390262798,2016,solo,ritual_experience,positive,0.8,very easy to have darshana of Lord Shiva,4
236529288,2014,solo,sacred_atmosphere,positive,0.8,holiy holy for all hindu,5
236529288,2014,solo,spiritual_authenticity,positive,0.7,you think of life what about when you view live burn death body,5
319205869,2015,friends,sacred_atmosphere,positive,0.9,a very peaceful and soulful place,5
319205869,2015,friends,cultural_sensitivity,neutral,0.5,nobody is allowed to touch the Linga,5
677248246,2019,friends,environment,negative,0.3,river is holy but extremely dirty,5
677248246,2019,friends,ritual_experience,negative,0.4,left me disturbed for sometime,5
677248246,2019,friends,spiritual_authenticity,positive,0.7,left me with unusually calm feeling,5
677248246,2019,friends,cultural_sensitivity,neutral,0.5,only Hindus are allowed in to the temple,5
