review_id,year,source_node,target_node,relation,description
231306079,2014,Nepalese host,colleague who was Hindu,contrast,different companions on visits
695238231,2019,shiva lingams,spiritual,co_occurrence,shiva lingams contribute to spiritual feeling
695238231,2019,no photography allowed,spiritual,contrast,cultural rule contrasts with spiritual experience
751062146,2020,cremation,guards,contrast,spiritual place contrasted with rude guards
751062146,2020,entry fee,guards,co_occurrence,entry fee and rude guards mentioned together
435657236,2016,sunset view from Nagarkot,beautiful mountains,co_occurrence,Both seen during the trip
435657236,2016,Ms Tara,Chitwan National Park,causal,Ms Tara organized the trip to Chitwan National Park
580981945,2018,crowd,shivling,contrast,crowd contrasted with unique deity
580981945,2018,shivling,unique in the world,description,shivling described as unique
467830591,2017,rudrabhishek,receipt for 1100 Nepali rupees,description,cost of rudrabhishek
467830591,2017,sanctum,awe,description,sanctum inspires awe
467830591,2017,clicking pics is prohibited,sanctum,description,photography restriction in sanctum
417673018,2016,evening Aarti,life changing experience,causal,Aarti described as life changing
417673018,2016,evening Aarti,prayer,co_occurrence,Aarti and prayer mentioned together
417673018,2016,people,evening Aarti,description,People associated with Aarti
595671572,2018,cultural and religious place,entry for only Hindus,contrast,positive place but restricted entry
595671572,2018,cremation sites,uneasy,causal,cremation sites cause unease
461297341,2017,professional guide,scenes,description,guide explains scenes
461297341,2017,professional guide,cultural and religion background knowledge,causal,guide raises knowledge
461297341,2017,cultural and religion background knowledge,cultural shock,causal,knowledge leads to cultural shock
244764054,2014,tranquility,sculptures,contrast,tranquility contrasted with crowds
244764054,2014,Nandi,lingam,description,Nandi is in front of the lingam
877621318,2023,death,good therapy,causal,Death reminder is therapeutic
877621318,2023,taking photos,Varanasi,contrast,Photo rules differ from Varanasi
410856827,2016,amazing temple,people worshiping,co_occurrence,Temple and worshiping occur together
410856827,2016,people worshiping,good experience,causal,Worshiping led to a good experience
254442957,2015,intricate architecture,not maintained well,contrast,beautiful architecture contrasted with poor maintenance
254442957,2015,reckless people,not maintained well,causal,reckless behavior causes poor maintenance
325253086,2015,Hindu religion,customs after death,description,insight into customs
325253086,2015,official guide,areas you think you can't go,causal,guide can take you to restricted areas
183710087,2013,holy men,pictures,causal,holy men asking for pictures
183710087,2013,bodies burning,smoke of the bodies,causal,smoke from burning bodies
191315532,2014,ceremonies,death ritual,co_occurrence,ceremonies include the death ritual
191315532,2014,mystical and spiritual place,quiet and respect,causal,mystical place commanded quiet and respect
120758620,2011,500 rupee's each,Hindu's only,contrast,entry fee for foreigners vs Hindu-only access
120758620,2011,cremation,strangely changed,causal,cremation leads to feeling strangely changed
120758620,2011,Sadhus,guides,contrast,guides vs Sadhus for photos
120758620,2011,river,cremation,description,river used in cremation ritual
348645602,2016,cremation ceremony,mourning,co_occurrence,Cremation and mourning occur together
348645602,2016,sense of mortality,funeral pyres,causal,Sense of mortality caused by witnessing cremation
348645602,2016,sadhu,sadhu quarters,description,Sadhu quarters are described as shared with cows
480676317,2017,guide,deeper insight to Hindu culture,causal,Guide provided deeper insight to Hindu culture
382447082,2016,Darshan,aura,causal,Darshan contributes to feeling the aura
382447082,2016,evening Aarti,aura,causal,evening Aarti contributes to feeling the aura
428453313,2016,Bagmati river,evening aarti,co_occurrence,Both mentioned in the context of the temple
142680690,2012,atmosphere,cremations,co_occurrence,atmosphere and cremations experienced together
142680690,2012,people,cremations,co_occurrence,people and cremations observed together
142680690,2012,cremations,educational and emotional,description,cremations described as educational and emotional
247571528,2015,ancient temples,wooden sculptures,co_occurrence,Both are architectural features
247571528,2015,monkeys,people in saffron or yellow robes,contrast,Both are potential problems but of different nature
247571528,2015,public cremation,sense of shock,causal,Cremation caused a sense of shock
285683444,2015,Lord Shiva,peaceful experience,description,Lord Shiva is associated with the peaceful experience
346126402,2016,outer side monuments,burning ghats,contrast,"outer side monuments described as terrible, while burning ghats are part of a peaceful experience"
346126402,2016,seating there in late evening,full moon night,co_occurrence,peaceful experience associated with full moon night
446505997,2016,Arti,memorable visit,co_occurrence,Arti and memorable visit mentioned together
446505997,2016,Hindu,Pashupati Nath MANDIR,description,Hindu must visit Pashupati Nath MANDIR
337429004,2016,architecture,Tibetan/East Asian style pagodas,description,architecture is similar to Tibetan/East Asian style pagodas
337429004,2016,hawkers,ceremonial-peripherals,co_occurrence,hawkers selling ceremonial-peripherals
337429004,2016,remove your footwear,shoe rack,causal,footwear removed and kept safely in a shoe rack
337429004,2016,river,polluted,description,river is polluted
322549704,2015,Old time Rituals,traditions,co_occurrence,Rituals and traditions mentioned together
322549704,2015,Cultural point of view,Old time Rituals,description,Cultural perspective on rituals
144349269,2012,cremations,cremation ceremony,co_occurrence,Cremations were both sad and amazing
144349269,2012,ashes swept into the river,cremations,description,Ashes are part of the cremation process
581690309,2018,River Bagmati,main temple of Lord Shiva,description,main temple located on the banks
581690309,2018,main temple of Lord Shiva,huge beautiful brass Basava,description,Basava is in front of the main temple
462739343,2017,Hindu rituals,cremation,description,Hindu rituals include cremation
462739343,2017,cremation,intriguing,causal,cremation is intriguing
541034582,2017,bodies being prepared for cremation,washing of the feet and face,co_occurrence,part of the cremation process
541034582,2017,bodies being prepared for cremation,placing of the body on wood,co_occurrence,part of the cremation process
541034582,2017,Ram,guide,description,Ram acted as a guide
734621431,2019,cremation,narrow river,co_occurrence,cremation takes place near the river
734621431,2019,guide,understanding of the religious rituals,causal,guide provided better understanding
211551981,2014,cremation,rituals,co_occurrence,cremation and rituals mentioned together
211551981,2014,guide,fascinating,causal,guide's explanation caused fascination
211551981,2014,Sadhu's,person dressed as Hanoman,co_occurrence,Sadhu's and Hanoman mentioned together
591689307,2018,Two aartis,sanctum,co_occurrence,aartis occur inside the sanctum
591689307,2018,Two aartis,banks of the river Bagmati Ganga,co_occurrence,aartis occur on the banks of the river
453953474,2017,shiva temple,historical things,description,historical things are part of the temple
584023739,2018,guide,entrance,co_occurrence,Guides available at the entrance
584023739,2018,ticket,entrance,co_occurrence,Tickets available at the entrance
345622082,2016,early morning visit,environment,co_occurrence,visit and environment mentioned together
345622082,2016,environment,improvement,causal,clean environment due to improvement
150092294,2013,corpse being burnt,uneasy feeling,causal,corpse burning contributes to uneasy feeling
150092294,2013,dust pollution,uneasy feeling,causal,dust pollution contributes to uneasy feeling
150092294,2013,dirty water,uneasy feeling,causal,dirty water contributes to uneasy feeling
150092294,2013,urchins troubles,uneasy feeling,causal,urchins troubles contribute to uneasy feeling
150092294,2013,beggars,uneasy feeling,causal,beggars contribute to uneasy feeling
150092294,2013,so called sadhus,uneasy feeling,causal,so called sadhus contribute to uneasy feeling
397700590,2016,crowded,local,contrast,crowded but helped by a local
200899159,2014,non-Hindu entry ban,sense of discomfort,causal,entry ban caused discomfort
200899159,2014,cremations,sense of offense,causal,cremations caused offense
200899159,2014,Bagmati River,pollution,description,Bagmati River is polluted
200899159,2014,sadhus,extorting money,causal,sadhus extorting money
401346022,2016,intricate carvings,beautiful temple,co_occurrence,Carvings are part of the temple
401346022,2016,heritage site,status it deserves,contrast,Current state vs. deserved status
167261393,2013,small temple,rudraksha,co_occurrence,small temples and rudraksha are both mentioned as features of the premises
167261393,2013,pooja,pooja inside the temple,description,pooja is described as being performed inside the temple
714432326,2019,hindu burial place,corpses,description,rituals performed at the burial place
714432326,2019,non-Hindu entry ban,hindu burial place,contrast,entry restriction contrasted with the burial place
864694092,2022,holy temple,deity,description,deity is part of the temple
